symbol,match_id,tb_id,bo_id,burst_id,group,n_burst_variants,is_rep,own_burst_exists,own_burst_qualified,burst_count,bo_rank_in_burst,bars_bo_to_burst_end,first_bo_idx,last_bo_idx,tb_start,tb_end,tb_date,first_drought,distinct_pk,max_bar_vol_ratio,peak_age_max,fr,dd,fp_up,fp_down,fp_both,fp_none,n_buy_bars,fp4_up,fp4_down,fp6_up,fp6_down,atr_pct,close_at_buy
AMTD,bb_v1@244-252#bo:bo_246#0|burst:burst_244_247#0|tb:tb_249_252#2,tb_249_252#2,bo_246#0,burst_244_247#0,原有,2,0,1,1,4,3,1,244,247,249,252,2025-09-18,224,4,3.6438112199465715,175,0.2476862113554551,-0.3391043754272046,0,4,0,0,4,0,4,0,4,0.0631973439850897,1.309999942779541
AMTD,bb_v1@244-252#bo:bo_247#0|burst:burst_244_247#0|tb:tb_249_252#3,tb_249_252#3,bo_247#0,burst_244_247#0,原有,1,1,1,1,4,4,0,244,247,249,252,2025-09-18,224,4,3.6438112199465715,175,0.2476862113554551,-0.3391043754272046,0,4,0,0,4,0,4,0,4,0.0631973439850897,1.309999942779541
ABUS,bb_v1@235-246#bo:bo_235#0|burst:burst_235_237#0|tb:tb_246#0,tb_246#0,bo_235#0,burst_235_237#0,新增,2,1,1,0,3,1,2,235,237,246,246,2025-09-15,53,4,3.4319509597950906,183,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_235#0|burst:burst_235_240#0|tb:tb_246#0,tb_246#0,bo_235#0,burst_235_240#0,新增,2,0,1,0,4,1,5,235,240,246,246,2025-09-15,53,4,3.4443325461869705,186,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_236#0|burst:burst_235_237#0|tb:tb_246#1,tb_246#1,bo_236#0,burst_235_237#0,新增,2,1,1,0,3,2,1,235,237,246,246,2025-09-15,53,4,3.4319509597950906,183,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_236#0|burst:burst_235_240#0|tb:tb_246#1,tb_246#1,bo_236#0,burst_235_240#0,新增,2,0,1,0,4,2,4,235,240,246,246,2025-09-15,53,4,3.4443325461869705,186,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_237#0|burst:burst_235_237#0|tb:tb_246#2,tb_246#2,bo_237#0,burst_235_237#0,原有,2,1,1,1,3,3,0,235,237,246,246,2025-09-15,53,4,3.4319509597950906,183,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_237#0|burst:burst_235_240#0|tb:tb_246#2,tb_246#2,bo_237#0,burst_235_240#0,原有,2,0,1,1,4,3,3,235,240,246,246,2025-09-15,53,4,3.4443325461869705,186,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
ABUS,bb_v1@235-246#bo:bo_240#0|burst:burst_235_240#0|tb:tb_246#3,tb_246#3,bo_240#0,burst_235_240#0,原有,1,1,1,1,4,4,0,235,240,246,246,2025-09-15,53,4,3.4443325461869705,186,0.0927151390738139,-0.09492280027818656,0,0,0,1,1,0,0,0,0,0.04349485312004129,4.53000020980835
AMBO,bb_v1@225-237#bo:bo_227#0|burst:burst_225_227#0|tb:tb_231_237#0,tb_231_237#0,bo_227#0,burst_225_227#0,原有,1,1,1,1,2,2,0,225,227,231,237,2025-08-22,157,5,48.213260060273,120,0.9037350998598487,-0.179278621630955,7,0,0,0,7,7,0,7,0,0.09467356944795523,3.4800000190734863
AMBP,bb_v1@148-153#bo:bo_148#0|burst:burst_148#0|tb:tb_151_153#0,tb_151_153#0,bo_148#0,burst_148#0,原有,1,1,1,1,1,1,0,148,148,151,153,2025-04-29,128,3,6.875096660683754,96,0.20039459839531237,-0.04427935256230534,2,0,0,1,3,3,0,0,0,0.04102717171848999,3.412290573120117
AMC,bb_v1@166-174#bo:bo_168#0|burst:burst_166_170#0|tb:tb_173_174#0,tb_173_174#0,bo_168#0,burst_166_170#0,新增,1,1,1,0,3,2,2,166,170,173,174,2025-05-30,146,3,7.5887999509582675,68,0.02887376364885008,-0.20262282295119843,0,1,0,1,2,0,2,0,0,0.0481101794224206,3.559999942779541
AMC,bb_v1@166-174#bo:bo_170#0|burst:burst_166_170#0|tb:tb_173_174#1,tb_173_174#1,bo_170#0,burst_166_170#0,原有,1,1,1,1,3,3,0,166,170,173,174,2025-05-30,146,3,7.5887999509582675,68,0.02887376364885008,-0.20262282295119843,0,1,0,1,2,0,2,0,0,0.0481101794224206,3.559999942779541
ANIX,bb_v1@174-182#bo:bo_179#0|burst:burst_174_179#0|tb:tb_182#0,tb_182#0,bo_179#0,burst_174_179#0,原有,2,1,1,1,2,2,0,174,179,182,182,2025-06-12,79,3,33.780651530108585,75,0.05555557027275215,-0.1944443966135554,0,0,0,1,1,0,1,0,0,0.05667378146911687,3.5999999046325684
ANIX,bb_v1@174-184#bo:bo_179#0|burst:burst_174_184#0|tb:tb_182#0,tb_182#0,bo_179#0,burst_174_184#0,原有,2,0,1,1,3,2,5,174,184,182,182,2025-06-12,79,4,33.780651530108585,138,0.05555557027275215,-0.1944443966135554,0,0,0,1,1,0,1,0,0,0.05667378146911687,3.5999999046325684
ANIX,bb_v1@174-188#bo:bo_184#0|burst:burst_174_184#0|tb:tb_188#0,tb_188#0,bo_184#0,burst_174_184#0,原有,1,1,1,1,3,3,0,174,184,188,188,2025-06-23,79,4,33.780651530108585,138,0.00859598031741915,-0.1690544162054679,0,0,0,1,1,0,0,0,0,0.070672279266633,3.490000009536743
ANIX,bb_v1@262-269#bo:bo_262#0|burst:burst_262_263#0|tb:tb_266_269#0,tb_266_269#0,bo_262#0,burst_262_263#0,新增,1,1,1,0,2,1,1,262,263,266,269,2025-10-13,78,3,10.46170975937827,227,0.23283006796415895,-0.15282626400245983,0,0,0,4,4,3,0,0,0,0.054997360090340536,4.519999980926514
ANIX,bb_v1@262-269#bo:bo_263#0|burst:burst_262_263#0|tb:tb_266_269#1,tb_266_269#1,bo_263#0,burst_262_263#0,原有,1,1,1,1,2,2,0,262,263,266,269,2025-10-13,78,3,10.46170975937827,227,0.23283006796415895,-0.15282626400245983,0,0,0,4,4,3,0,0,0,0.054997360090340536,4.519999980926514
ANVS,bb_v1@288-296#bo:bo_291#0|burst:burst_288_291#0|tb:tb_296#0,tb_296#0,bo_291#0,burst_288_291#0,原有,4,1,1,1,2,2,0,288,291,296,296,2025-11-24,123,4,69.92178829651496,80,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_291#0|burst:burst_288_292#0|tb:tb_296#0,tb_296#0,bo_291#0,burst_288_292#0,原有,4,0,1,1,3,2,1,288,292,296,296,2025-11-24,123,5,69.92178829651496,103,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_291#0|burst:burst_288_294#0|tb:tb_296#0,tb_296#0,bo_291#0,burst_288_294#0,原有,4,0,1,1,4,2,3,288,294,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_291#0|burst:burst_288_296#0|tb:tb_296#0,tb_296#0,bo_291#0,burst_288_296#0,原有,4,0,1,1,5,2,5,288,296,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_292#0|burst:burst_288_292#0|tb:tb_296#1,tb_296#1,bo_292#0,burst_288_292#0,原有,3,1,1,1,3,3,0,288,292,296,296,2025-11-24,123,5,69.92178829651496,103,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_292#0|burst:burst_288_294#0|tb:tb_296#1,tb_296#1,bo_292#0,burst_288_294#0,原有,3,0,1,1,4,3,2,288,294,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_292#0|burst:burst_288_296#0|tb:tb_296#1,tb_296#1,bo_292#0,burst_288_296#0,原有,3,0,1,1,5,3,4,288,296,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_294#0|burst:burst_288_294#0|tb:tb_296#2,tb_296#2,bo_294#0,burst_288_294#0,原有,2,1,1,1,4,4,0,288,294,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-296#bo:bo_294#0|burst:burst_288_296#0|tb:tb_296#2,tb_296#2,bo_294#0,burst_288_296#0,原有,2,0,1,1,5,4,2,288,296,296,296,2025-11-24,123,6,69.92178829651496,118,0.3447432261145398,-0.3398533137033434,0,1,0,0,1,0,1,0,0,0.091395413772039,4.090000152587891
ANVS,bb_v1@288-299#bo:bo_296#0|burst:burst_288_296#0|tb:tb_299#0,tb_299#0,bo_296#0,burst_288_296#0,原有,1,1,1,1,5,5,0,288,296,299,299,2025-11-28,123,6,69.92178829651496,118,0.0,-0.47058821604463574,0,1,0,0,1,0,1,0,1,0.13346487122109285,5.099999904632568
ANY,bb_v1@259-269#bo:bo_263#0|burst:burst_259_269#0|tb:tb_266_267#0,tb_266_267#0,bo_263#0,burst_259_269#0,新增,1,1,1,0,3,2,6,259,269,266,267,2025-10-13,101,3,6.380552824250576,103,0.4157304406211271,-0.5269662675735931,2,0,0,0,2,2,0,1,1,0.06912859860367189,8.899999618530273
ANY,bb_v1@259-271#bo:bo_269#0|burst:burst_259_269#0|tb:tb_271#0,tb_271#0,bo_269#0,burst_259_269#0,原有,1,1,1,1,3,3,0,259,269,271,271,2025-10-20,101,3,6.380552824250576,103,0.018099529937821268,-0.5475113200276349,0,1,0,0,1,0,1,0,1,0.08539711120232263,8.84000015258789
AP,bb_v1@155-164#bo:bo_158#0|burst:burst_155_160#0|tb:tb_163_164#0,tb_163_164#0,bo_158#0,burst_155_160#0,新增,1,1,1,0,3,2,2,155,160,163,164,2025-05-15,73,5,5.133191100274307,77,0.6108455576538537,-0.009511650366428648,2,0,0,0,2,2,0,1,0,0.07276484228285024,2.259999990463257
AP,bb_v1@155-164#bo:bo_160#0|burst:burst_155_160#0|tb:tb_163_164#1,tb_163_164#1,bo_160#0,burst_155_160#0,原有,1,1,1,1,3,3,0,155,160,163,164,2025-05-15,73,5,5.133191100274307,77,0.6108455576538537,-0.009511650366428648,2,0,0,0,2,2,0,1,0,0.07276484228285024,2.259999990463257
APYX,bb_v1@260-266#bo:bo_260#0|burst:burst_260_261#0|tb:tb_263_266#0,tb_263_266#0,bo_260#0,burst_260_261#0,新增,1,1,1,0,2,1,1,260,261,263,266,2025-10-08,63,4,3.845274503953454,64,0.5017344438041507,-0.08034816305710224,4,0,0,0,4,4,0,4,0,0.05514728119681547,2.869999885559082
APYX,bb_v1@260-266#bo:bo_261#0|burst:burst_260_261#0|tb:tb_263_266#1,tb_263_266#1,bo_261#0,burst_260_261#0,原有,1,1,1,1,2,2,0,260,261,263,266,2025-10-08,63,4,3.845274503953454,64,0.5017344438041507,-0.08034816305710224,4,0,0,0,4,4,0,4,0,0.05514728119681547,2.869999885559082
ARBB,bb_v1@250-270#bo:bo_250#0|burst:burst_250_251#0|tb:tb_259_270#0,tb_259_270#0,bo_250#0,burst_250_251#0,新增,1,1,1,0,2,1,1,250,251,259,270,2025-10-02,108,4,438.29485464055466,70,0.17436604805425016,-0.3091687538719119,0,2,0,10,12,1,3,0,0,0.10119657323010833,7.800000190734863
ARBB,bb_v1@250-271#bo:bo_251#0|burst:burst_250_251#0|tb:tb_259_271#0,tb_259_271#0,bo_251#0,burst_250_251#0,原有,1,1,1,1,2,2,0,250,251,259,271,2025-10-02,108,4,438.29485464055466,70,0.21227538951760777,-0.3028144298300294,1,2,0,10,13,2,3,0,0,0.10119657323010833,7.800000190734863
APCX,bb_v1@282-293#bo:bo_289#0|burst:burst_282_289#0|tb:tb_293#0,tb_293#0,bo_289#0,burst_282_289#0,原有,2,1,1,1,4,4,0,282,289,293,293,2025-11-19,71,5,10.707590003932644,156,0.0,-0.5549019562011037,0,1,0,0,1,0,1,0,1,0.17520108578989865,0.5099999904632568
APCX,bb_v1@282-293#bo:bo_289#0|burst:burst_282_290#0|tb:tb_293#0,tb_293#0,bo_289#0,burst_282_290#0,原有,2,0,1,1,5,4,1,282,290,293,293,2025-11-19,71,6,10.707590003932644,192,0.0,-0.5549019562011037,0,1,0,0,1,0,1,0,1,0.17520108578989865,0.5099999904632568
APCX,bb_v1@282-293#bo:bo_290#0|burst:burst_282_290#0|tb:tb_293#1,tb_293#1,bo_290#0,burst_282_290#0,原有,1,1,1,1,5,5,0,282,290,293,293,2025-11-19,71,6,10.707590003932644,192,0.0,-0.5549019562011037,0,1,0,0,1,0,1,0,1,0.17520108578989865,0.5099999904632568
BAIDF,bb_v1@241-251#bo:bo_248#0|burst:burst_241_248#0|tb:tb_250_251#0,tb_250_251#0,bo_248#0,burst_241_248#0,原有,1,1,1,1,2,2,0,241,248,250,251,2025-09-19,42,5,44.888475836431226,238,0.08447666408634136,-0.20862513701807517,0,0,0,2,2,0,2,0,0,0.053591476016918466,16.959999084472656
BALY,bb_v1@217-222#bo:bo_217#0|burst:burst_217_219#0|tb:tb_222#0,tb_222#0,bo_217#0,burst_217_219#0,新增,2,1,1,0,3,1,2,217,219,222,222,2025-10-28,155,3,5.0982611633830635,130,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_217#0|burst:burst_217_220#0|tb:tb_222#0,tb_222#0,bo_217#0,burst_217_220#0,新增,2,0,1,0,4,1,3,217,220,222,222,2025-10-28,155,4,5.0982611633830635,157,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_218#0|burst:burst_217_219#0|tb:tb_222#1,tb_222#1,bo_218#0,burst_217_219#0,新增,2,1,1,0,3,2,1,217,219,222,222,2025-10-28,155,3,5.0982611633830635,130,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_218#0|burst:burst_217_220#0|tb:tb_222#1,tb_222#1,bo_218#0,burst_217_220#0,新增,2,0,1,0,4,2,2,217,220,222,222,2025-10-28,155,4,5.0982611633830635,157,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_219#0|burst:burst_217_219#0|tb:tb_222#2,tb_222#2,bo_219#0,burst_217_219#0,原有,2,1,1,1,3,3,0,217,219,222,222,2025-10-28,155,3,5.0982611633830635,130,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_219#0|burst:burst_217_220#0|tb:tb_222#2,tb_222#2,bo_219#0,burst_217_220#0,原有,2,0,1,1,4,3,1,217,220,222,222,2025-10-28,155,4,5.0982611633830635,157,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
BALY,bb_v1@217-222#bo:bo_220#0|burst:burst_217_220#0|tb:tb_222#3,tb_222#3,bo_220#0,burst_217_220#0,原有,1,1,1,1,4,4,0,217,220,222,222,2025-10-28,155,4,5.0982611633830635,157,0.007194311592171543,-0.24357651800846913,0,0,0,1,1,0,0,0,0,0.0821564125372246,19.459999084472656
ARRY,bb_v1@160-166#bo:bo_160#0|burst:burst_160_161#0|tb:tb_166#0,tb_166#0,bo_160#0,burst_160_161#0,新增,1,1,1,0,2,1,1,160,161,166,166,2025-05-20,70,4,3.4035724138991363,129,0.06779654483922948,-0.2803129170770865,0,0,0,1,1,0,1,0,0,0.08877780724360412,7.670000076293945
ARRY,bb_v1@160-166#bo:bo_161#0|burst:burst_160_161#0|tb:tb_166#1,tb_166#1,bo_161#0,burst_160_161#0,原有,1,1,1,1,2,2,0,160,161,166,166,2025-05-20,70,4,3.4035724138991363,129,0.06779654483922948,-0.2803129170770865,0,0,0,1,1,0,1,0,0,0.08877780724360412,7.670000076293945
ARSMF,bb_v1@257-267#bo:bo_262#0|burst:burst_257_262#0|tb:tb_267#0,tb_267#0,bo_262#0,burst_257_262#0,原有,1,1,1,1,2,2,0,257,262,267,267,2025-10-14,92,3,8.12015162200282,85,0.014754103486559034,-0.5655738041305431,0,1,0,0,1,0,1,0,1,0.12128783835449788,0.6100000143051147
BABAF,bb_v1@236-252#bo:bo_244#0|burst:burst_236_244#0|tb:tb_246_252#0,tb_246_252#0,bo_244#0,burst_236_244#0,原有,1,1,1,1,3,3,0,236,244,246,252,2025-09-15,135,4,6.042920237061644,133,0.17472725165551742,-0.0890866994483643,0,0,0,7,7,0,0,0,0,0.06912488031380604,19.926000595092773
ASTI,bb_v1@307-317#bo:bo_307#0|burst:burst_307_310#0|tb:tb_316_317#0,tb_316_317#0,bo_307#0,burst_307_310#0,新增,2,1,1,0,2,1,3,307,310,316,317,2025-12-23,46,3,8.04212855521183,118,1.062300844224572,-0.358534597010548,1,0,0,1,2,2,0,0,0,0.20478519735436534,5.059999942779541
ASTI,bb_v1@307-317#bo:bo_307#0|burst:burst_307_316#0|tb:tb_316_317#0,tb_316_317#0,bo_307#0,burst_307_316#0,新增,2,0,1,0,3,1,9,307,316,316,317,2025-12-23,46,4,55.44973406941125,246,1.062300844224572,-0.358534597010548,1,0,0,1,2,2,0,0,0,0.20478519735436534,5.059999942779541
ASTI,bb_v1@307-317#bo:bo_310#0|burst:burst_307_310#0|tb:tb_316_317#1,tb_316_317#1,bo_310#0,burst_307_310#0,原有,2,1,1,1,2,2,0,307,310,316,317,2025-12-23,46,3,8.04212855521183,118,1.062300844224572,-0.358534597010548,1,0,0,1,2,2,0,0,0,0.20478519735436534,5.059999942779541
ASTI,bb_v1@307-317#bo:bo_310#0|burst:burst_307_316#0|tb:tb_316_317#1,tb_316_317#1,bo_310#0,burst_307_316#0,原有,2,0,1,1,3,2,6,307,316,316,317,2025-12-23,46,4,55.44973406941125,246,1.062300844224572,-0.358534597010548,1,0,0,1,2,2,0,0,0,0.20478519735436534,5.059999942779541
BCAB,bb_v1@233-241#bo:bo_233#0|burst:burst_233_241#0|tb:tb_236_237#0,tb_236_237#0,bo_233#0,burst_233_241#0,新增,2,1,1,0,3,1,8,233,241,236,237,2025-08-29,79,4,3.4572528024092355,87,1.3453164750796152,-0.030897548875918113,2,0,0,0,2,2,0,2,0,0.08353929537884967,22.799999237060547
BCAB,bb_v1@233-242#bo:bo_233#0|burst:burst_233_242#0|tb:tb_236_237#0,tb_236_237#0,bo_233#0,burst_233_242#0,新增,2,0,1,0,4,1,9,233,242,236,237,2025-08-29,79,5,3.4572528024092355,168,1.3453164750796152,-0.030897548875918113,2,0,0,0,2,2,0,2,0,0.08353929537884967,22.799999237060547
BCAB,bb_v1@233-241#bo:bo_234#0|burst:burst_233_241#0|tb:tb_236_237#1,tb_236_237#1,bo_234#0,burst_233_241#0,新增,2,1,1,0,3,2,7,233,241,236,237,2025-08-29,79,4,3.4572528024092355,87,1.3453164750796152,-0.030897548875918113,2,0,0,0,2,2,0,2,0,0.08353929537884967,22.799999237060547
BCAB,bb_v1@233-242#bo:bo_234#0|burst:burst_233_242#0|tb:tb_236_237#1,tb_236_237#1,bo_234#0,burst_233_242#0,新增,2,0,1,0,4,2,8,233,242,236,237,2025-08-29,79,5,3.4572528024092355,168,1.3453164750796152,-0.030897548875918113,2,0,0,0,2,2,0,2,0,0.08353929537884967,22.799999237060547
ASLE,bb_v1@220-236#bo:bo_220#0|burst:burst_220_227#0|tb:tb_227_236#0,tb_227_236#0,bo_220#0,burst_220_227#0,新增,1,1,1,0,3,1,7,220,227,227,236,2025-08-18,136,3,4.8047542404358055,106,0.024104868735143125,-0.1811697110586416,0,8,0,2,10,0,10,0,5,0.04164228252305416,8.829999923706055
ASLE,bb_v1@220-236#bo:bo_221#0|burst:burst_220_227#0|tb:tb_227_236#1,tb_227_236#1,bo_221#0,burst_220_227#0,新增,1,1,1,0,3,2,6,220,227,227,236,2025-08-18,136,3,4.8047542404358055,106,0.024104868735143125,-0.1811697110586416,0,8,0,2,10,0,10,0,5,0.04164228252305416,8.829999923706055
ASLE,bb_v1@220-233#bo:bo_227#0|burst:burst_220_227#0|tb:tb_230_233#0,tb_230_233#0,bo_227#0,burst_220_227#0,原有,1,1,1,1,3,3,0,220,227,230,233,2025-08-21,136,3,4.8047542404358055,106,0.020066623916005055,-0.1913271156137575,0,4,0,0,4,0,4,0,4,0.037835056161295025,8.850000381469727
AUST,bb_v1@233-244#bo:bo_238#0|burst:burst_233_238#0|tb:tb_240_244#0,tb_240_244#0,bo_238#0,burst_233_238#0,原有,2,1,1,1,2,2,0,233,238,240,244,2025-09-05,59,3,6.433697749196141,116,0.6247112729729036,-0.12377698951452239,5,0,0,0,5,5,0,5,0,0.06532825791716403,1.7899999618530273
AUST,bb_v1@233-244#bo:bo_238#0|burst:burst_233_241#0|tb:tb_240_244#0,tb_240_244#0,bo_238#0,burst_233_241#0,原有,2,0,1,1,3,2,3,233,241,240,244,2025-09-05,59,4,6.433697749196141,142,0.6247112729729036,-0.12377698951452239,5,0,0,0,5,5,0,5,0,0.06532825791716403,1.7899999618530273
AUST,bb_v1@233-246#bo:bo_241#0|burst:burst_233_241#0|tb:tb_246#0,tb_246#0,bo_241#0,burst_233_241#0,原有,1,1,1,1,3,3,0,233,241,246,246,2025-09-15,59,4,6.433697749196141,142,0.6333334083910362,-0.1888888462090187,1,0,0,0,1,1,0,1,0,0.07030545100354882,1.7999999523162842
AVAH,bb_v1@220-225#bo:bo_220#0|burst:burst_220_221#0|tb:tb_225#0,tb_225#0,bo_220#0,burst_220_221#0,新增,2,1,1,0,2,1,1,220,221,225,225,2025-08-14,60,4,26.846444816429383,174,0.2652777636124761,-0.033333302427220435,1,0,0,0,1,1,0,1,0,0.03887679717095799,7.199999809265137
AVAH,bb_v1@220-225#bo:bo_220#0|burst:burst_220_222#0|tb:tb_225#0,tb_225#0,bo_220#0,burst_220_222#0,新增,2,0,1,0,3,1,2,220,222,225,225,2025-08-14,60,5,26.846444816429383,184,0.2652777636124761,-0.033333302427220435,1,0,0,0,1,1,0,1,0,0.03887679717095799,7.199999809265137
AVAH,bb_v1@220-225#bo:bo_221#0|burst:burst_220_221#0|tb:tb_225#1,tb_225#1,bo_221#0,burst_220_221#0,原有,2,1,1,1,2,2,0,220,221,225,225,2025-08-14,60,4,26.846444816429383,174,0.2652777636124761,-0.033333302427220435,1,0,0,0,1,1,0,1,0,0.03887679717095799,7.199999809265137
AVAH,bb_v1@220-225#bo:bo_221#0|burst:burst_220_222#0|tb:tb_225#1,tb_225#1,bo_221#0,burst_220_222#0,原有,2,0,1,1,3,2,1,220,222,225,225,2025-08-14,60,5,26.846444816429383,184,0.2652777636124761,-0.033333302427220435,1,0,0,0,1,1,0,1,0,0.03887679717095799,7.199999809265137
AVAH,bb_v1@220-225#bo:bo_222#0|burst:burst_220_222#0|tb:tb_225#2,tb_225#2,bo_222#0,burst_220_222#0,原有,1,1,1,1,3,3,0,220,222,225,225,2025-08-14,60,5,26.846444816429383,184,0.2652777636124761,-0.033333302427220435,1,0,0,0,1,1,0,1,0,0.03887679717095799,7.199999809265137
ATHE,bb_v1@206-227#bo:bo_210#0|burst:burst_206_211#0|tb:tb_217_227#0,tb_217_227#0,bo_210#0,burst_206_211#0,新增,1,1,1,0,3,2,1,206,211,217,227,2025-08-04,51,3,5.493405517479698,121,0.06172446941641529,-0.2877519406742168,0,11,0,0,11,0,11,0,8,0.06783308158495582,5.210000038146973
ATHE,bb_v1@206-227#bo:bo_211#0|burst:burst_206_211#0|tb:tb_217_227#1,tb_217_227#1,bo_211#0,burst_206_211#0,原有,1,1,1,1,3,3,0,206,211,217,227,2025-08-04,51,3,5.493405517479698,121,0.06172446941641529,-0.2877519406742168,0,11,0,0,11,0,11,0,8,0.06783308158495582,5.210000038146973
ATXG,bb_v1@243-253#bo:bo_250#0|burst:burst_243_251#0|tb:tb_253#0,tb_253#0,bo_250#0,burst_243_251#0,新增,1,1,1,0,3,2,1,243,251,253,253,2025-09-24,148,4,9.50693976523048,77,0.14705875936447388,-0.5686274625911905,0,1,0,0,1,0,1,0,1,0.12458931822191466,15.300000190734863
ATXG,bb_v1@243-253#bo:bo_251#0|burst:burst_243_251#0|tb:tb_253#1,tb_253#1,bo_251#0,burst_243_251#0,原有,1,1,1,1,3,3,0,243,251,253,253,2025-09-24,148,4,9.50693976523048,77,0.14705875936447388,-0.5686274625911905,0,1,0,0,1,0,1,0,1,0.12458931822191466,15.300000190734863
BBBXF,bb_v1@172-182#bo:bo_172#0|burst:burst_172_182#0|tb:tb_176_177#0,tb_176_177#0,bo_172#0,burst_172_182#0,新增,1,1,1,0,4,1,10,172,182,176,177,2025-06-04,76,5,6.642942434443538,71,0.8668361149993609,-0.21897674941165768,2,0,0,0,2,2,0,2,0,0.09878050322239457,0.5299999713897705
BBBXF,bb_v1@172-182#bo:bo_174#0|burst:burst_172_182#0|tb:tb_176_177#1,tb_176_177#1,bo_174#0,burst_172_182#0,新增,1,1,1,0,4,2,8,172,182,176,177,2025-06-04,76,5,6.642942434443538,71,0.8668361149993609,-0.21897674941165768,2,0,0,0,2,2,0,2,0,0.09878050322239457,0.5299999713897705
BBBXF,bb_v1@172-191#bo:bo_181#0|burst:burst_172_182#0|tb:tb_189_191#0,tb_189_191#0,bo_181#0,burst_172_182#0,新增,1,1,1,0,4,3,1,172,182,189,191,2025-06-24,76,5,6.642942434443538,71,0.07183370512709912,-0.3135123087992651,0,0,0,3,3,0,0,0,0,0.1584114340598649,0.8600000143051147
BBBXF,bb_v1@172-191#bo:bo_182#0|burst:burst_172_182#0|tb:tb_189_191#1,tb_189_191#1,bo_182#0,burst_172_182#0,原有,1,1,1,1,4,4,0,172,182,189,191,2025-06-24,76,5,6.642942434443538,71,0.07183370512709912,-0.3135123087992651,0,0,0,3,3,0,0,0,0,0.1584114340598649,0.8600000143051147
BEAT,bb_v1@308-316#bo:bo_308#0|burst:burst_308_309#0|tb:tb_314_316#0,tb_314_316#0,bo_308#0,burst_308_309#0,新增,2,1,1,0,2,1,1,308,309,314,316,2025-12-19,48,5,24.398972005498216,194,0.018768406877121373,-0.5816046184617231,0,3,0,0,3,0,3,0,3,0.18500576521473877,3.0999999046325684
BEAT,bb_v1@308-316#bo:bo_308#0|burst:burst_308_310#0|tb:tb_314_316#0,tb_314_316#0,bo_308#0,burst_308_310#0,新增,2,0,1,0,3,1,2,308,310,314,316,2025-12-19,48,6,24.398972005498216,214,0.018768406877121373,-0.5816046184617231,0,3,0,0,3,0,3,0,3,0.18500576521473877,3.0999999046325684
