symbol,tb_id,group,causal,n_burst,tb_start,tb_date,anchor_idx,burst_end_max,burst_end_min,n_bo_after,pos_from_end,first_drought,distinct_pk,vol_spike,peak_age,fr,dd,fp_up,fp_down,fp_both,fp_none,up4,dn4,up6,dn6,n_buy_bars,atr_pct
LU,tb_261#0,新增,True,1,261,2025-10-06,255,258,258,0,1,40,4,3.3247546922142273,249,0.0024449270590736205,-0.4205379469094891,0,1,0,0,0,1,0,1,1,0.05423453496769745
LU,tb_261#1,原有,True,1,261,2025-10-06,258,258,258,0,0,40,4,3.3247546922142273,249,0.0024449270590736205,-0.4205379469094891,0,1,0,0,0,1,0,1,1,0.05423453496769745
KYNB,tb_226#0,原有,True,1,226,2025-08-15,223,223,223,0,0,117,3,6.1229887992995,72,0.32701427417951123,0.013691428752793833,1,0,0,0,1,0,1,0,1,0.05336157397874086
LION,tb_310_315#0,新增,False,2,310,2025-12-15,307,318,316,3,4,63,4,3.563173398467393,217,0.2037330248658917,-0.05632207234940826,3,0,0,3,6,0,0,0,6,0.041851014464463515
LION,tb_310_315#1,新增,False,2,310,2025-12-15,308,318,316,3,3,63,4,3.563173398467393,217,0.2037330248658917,-0.05632207234940826,3,0,0,3,6,0,0,0,6,0.041851014464463515
LION,tb_315#0,新增,False,2,315,2025-12-22,313,318,316,2,2,63,4,3.563173398467393,217,0.20693786686089988,-0.05622007290589481,1,0,0,0,1,0,0,0,1,0.03845339374594577
LION,tb_318_323#0,原有,True,2,318,2025-12-26,316,318,316,1,1,63,4,3.563173398467393,217,0.08743222994157906,-0.1496689772744325,0,0,0,4,0,3,0,0,4,0.04234163221412361
LITB,tb_135#0,新增,True,2,135,2025-04-04,129,132,131,0,2,109,4,21.22971961540676,84,-0.0134529018534425,-0.5246637068550579,0,1,0,0,0,1,0,1,1,0.09500411066127815
LITB,tb_135#1,原有,True,2,135,2025-04-04,131,132,131,0,1,109,4,21.22971961540676,84,-0.0134529018534425,-0.5246637068550579,0,1,0,0,0,1,0,1,1,0.09500411066127815
LITB,tb_135#2,原有,True,1,135,2025-04-04,132,132,132,0,0,109,4,21.22971961540676,84,-0.0134529018534425,-0.5246637068550579,0,1,0,0,0,1,0,1,1,0.09500411066127815
MBAI,tb_254_256#0,原有,True,1,254,2025-09-25,246,246,246,0,0,90,4,257.2883624641969,171,0.075484519344499,-0.46666545946078886,0,3,0,0,0,3,0,3,3,0.12011602896989149
MCFT,tb_244#0,新增,True,1,244,2025-09-11,240,241,241,0,1,55,3,6.916789862724393,207,-4.3161982728245896e-05,-0.16228453332688786,0,1,0,0,0,1,0,0,1,0.034585496543036984
MCFT,tb_244#1,原有,True,1,244,2025-09-11,241,241,241,0,0,55,3,6.916789862724393,207,-4.3161982728245896e-05,-0.16228453332688786,0,1,0,0,0,1,0,0,1,0.034585496543036984
LBRT,tb_277#0,原有,True,2,277,2025-10-28,275,278,275,1,1,87,4,6.464703993132248,173,0.2351210034378881,-0.13425222804485826,0,0,0,1,1,0,0,0,1,0.049345096753765735
LBRT,tb_281#0,原有,True,1,281,2025-11-03,278,278,278,0,0,87,4,6.464703993132248,173,0.14636964223361648,-0.19646175489017526,0,0,0,1,0,1,0,0,1,0.05088836682693061
KSS,tb_212#0,新增,True,1,212,2025-07-28,207,208,208,0,1,180,5,23.31101742952391,122,0.4332268056058799,-0.19485582039804739,1,0,0,0,0,1,1,0,1,0.05271228398302522
KSS,tb_212#1,原有,True,1,212,2025-07-28,208,208,208,0,0,180,5,23.31101742952391,122,0.4332268056058799,-0.19485582039804739,1,0,0,0,0,1,1,0,1,0.05271228398302522
MATH,tb_164_166#0,新增,False,1,164,2025-05-16,158,167,167,1,2,61,3,5.362982557658924,65,0.7033153629505243,-0.05593567784196485,3,0,0,0,3,0,3,0,3,0.09640327283027571
MATH,tb_164_166#1,新增,False,1,164,2025-05-16,159,167,167,1,1,61,3,5.362982557658924,65,0.7033153629505243,-0.05593567784196485,3,0,0,0,3,0,3,0,3,0.09640327283027571
MATH,tb_169_172#0,原有,True,1,169,2025-05-23,167,167,167,0,0,61,3,5.362982557658924,65,0.43242492669642607,-0.06743984450567941,0,0,0,4,3,0,0,0,4,0.10133929517178857
LPSN,tb_77#0,新增,True,1,77,2025-01-10,70,71,71,0,1,50,3,23.424226270680837,65,0.10563380660057264,-0.40845066512741535,0,1,0,0,0,1,0,1,1,0.09464570218455004
LPSN,tb_77#1,原有,True,1,77,2025-01-10,71,71,71,0,0,50,3,23.424226270680837,65,0.10563380660057264,-0.40845066512741535,0,1,0,0,0,1,0,1,1,0.09464570218455004
LPSN,tb_198#0,新增,True,1,198,2025-07-08,190,196,196,0,2,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,0,1,0,0,1,0.07241156284696687
LPSN,tb_198#1,新增,True,1,198,2025-07-08,193,196,196,0,1,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,0,1,0,0,1,0.07241156284696687
LPSN,tb_198#2,原有,True,1,198,2025-07-08,196,196,196,0,0,119,3,4.630965917947572,75,0.32110090993943263,-0.24770642790473152,0,0,0,1,0,1,0,0,1,0.07241156284696687
LRDC,tb_295_297#0,新增,True,2,295,2025-11-21,283,288,286,0,2,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,0,0,0,3,0.10167308125255572
LRDC,tb_295_297#1,原有,True,2,295,2025-11-21,286,288,286,0,1,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,0,0,0,3,0.10167308125255572
LRDC,tb_295_297#2,原有,True,1,295,2025-11-21,288,288,288,0,0,57,6,12.96733110012935,255,0.4765225849192467,-0.005296465100138,0,0,0,3,3,0,0,0,3,0.10167308125255572
MDWD,tb_163_165#0,新增,False,2,163,2025-05-15,160,170,166,2,3,81,4,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,0,0,0,0,3,0.04196458528806453
MDWD,tb_163_165#1,新增,False,2,163,2025-05-15,161,170,166,2,2,81,4,5.532119476268412,78,0.10731979515988499,-0.08973930351570536,0,0,0,3,0,0,0,0,3,0.04196458528806453
MDWD,tb_168_169#0,原有,True,2,168,2025-05-22,166,170,166,1,1,81,4,5.532119476268412,78,0.10562568579680864,-0.09113192846063534,0,0,0,2,0,0,0,0,2,0.04196458528806453
MDWD,tb_172_180#0,原有,True,1,172,2025-05-29,170,170,170,0,0,81,4,5.532119476268412,78,0.019343022388578237,-0.17559829528697718,0,4,0,5,0,7,0,3,9,0.04401308039277722
MAGN,tb_304_305#0,新增,True,1,304,2025-12-05,296,299,299,0,1,198,3,4.121317218673495,90,0.10110648175537074,-0.10251313380607169,0,0,0,2,0,0,0,0,2,0.05152471742631841
MAGN,tb_304_305#1,原有,True,1,304,2025-12-05,299,299,299,0,0,198,3,4.121317218673495,90,0.10110648175537074,-0.10251313380607169,0,0,0,2,0,0,0,0,2,0.05152471742631841
METCB,tb_213#0,原有,True,2,213,2025-07-29,200,201,200,0,1,180,4,8.564596503925351,167,0.49389812361630314,-0.10588662362083978,1,0,0,0,1,0,0,0,1,0.09597350517316178
METCB,tb_213#1,原有,True,1,213,2025-07-29,201,201,201,0,0,180,4,8.564596503925351,167,0.49389812361630314,-0.10588662362083978,1,0,0,0,1,0,0,0,1,0.09597350517316178
MLYS,tb_125#0,原有,True,1,125,2025-03-21,122,122,122,0,0,82,4,55.720032521269495,88,0.028452846375681684,-0.38115002602111836,0,1,0,0,0,1,0,1,1,0.08574439608946549
MOB,tb_182_183#0,新增,False,1,182,2025-06-12,176,187,187,1,2,126,3,4.9153611974376865,85,0.7942241749608155,-0.0430804019963314,2,0,0,0,2,0,0,0,2,0.14145232073362846
MOB,tb_182_183#1,新增,False,1,182,2025-06-12,179,187,187,1,1,126,3,4.9153611974376865,85,0.7942241749608155,-0.0430804019963314,2,0,0,0,2,0,0,0,2,0.14145232073362846
MOB,tb_191#0,原有,True,1,191,2025-06-26,187,187,187,0,0,126,3,4.9153611974376865,85,0.6901409633101498,-0.15140839483595414,0,0,0,1,1,0,0,0,1,0.1423872331059745
MNKD,tb_240_252#0,原有,True,1,240,2025-09-05,237,237,237,0,0,214,3,8.482215771480533,113,0.12419606754268596,-0.12616345044620525,0,0,0,13,0,1,0,0,13,0.045454532113285234
MTC,tb_287_289#0,原有,True,2,287,2025-11-11,283,284,283,0,1,61,4,959.1338804706221,228,0.48437247901862485,-0.23753546775024056,0,0,0,3,0,0,0,0,3,0.1401106714624492
MTC,tb_287_289#1,原有,True,1,287,2025-11-11,284,284,284,0,0,61,4,959.1338804706221,228,0.48437247901862485,-0.23753546775024056,0,0,0,3,0,0,0,0,3,0.1401106714624492
MGIH,tb_247#0,原有,True,1,247,2025-09-16,241,241,241,0,0,165,4,1370.7202122527738,148,0.12635375705508123,-0.46570396055437746,0,1,0,0,0,1,0,1,1,0.11722741078028284
NBTX,tb_178_180#0,新增,False,1,178,2025-06-06,176,182,182,2,3,76,5,5.126190848039982,158,0.5675572375974491,-0.1189148525753166,3,0,0,0,3,0,3,0,3,0.0468874064470807
NBTX,tb_180#0,新增,False,1,180,2025-06-10,177,182,182,2,2,76,5,5.126190848039982,158,0.5958762728479969,-0.13814434834400346,1,0,0,0,1,0,1,0,1,0.0468874064470807
NBTX,tb_187_200#0,新增,True,1,187,2025-06-20,180,182,182,0,1,76,5,5.126190848039982,158,1.1437130995746194,-0.0188894772082494,14,0,0,0,14,0,14,0,14,0.05904436298321805
NBTX,tb_187_202#0,原有,True,1,187,2025-06-20,182,182,182,0,0,76,5,5.126190848039982,158,1.1322906227445328,-0.022099555580933218,16,0,0,0,16,0,16,0,16,0.05904436298321805
NCL,tb_153_159#0,新增,True,1,153,2025-05-01,146,149,149,0,1,74,6,18.281109489433277,94,2.8097050680829128,-0.602510694191189,7,0,0,0,7,0,7,0,7,0.08365727913928969
NCL,tb_153_159#1,原有,True,1,153,2025-05-01,149,149,149,0,0,74,6,18.281109489433277,94,2.8097050680829128,-0.602510694191189,7,0,0,0,7,0,7,0,7,0.08365727913928969
MIR,tb_164_166#0,新增,False,2,164,2025-05-16,161,170,169,2,2,111,4,8.688854326714797,116,0.27626276020898693,-0.03301649332281731,3,0,0,0,3,0,3,0,3,0.033997173633039585
MIR,tb_174_178#0,原有,True,2,174,2025-06-02,169,170,169,0,1,111,4,8.688854326714797,116,0.16401982129025078,-0.04868259913626023,4,0,0,1,5,0,0,0,5,0.03170243919174791
MIR,tb_174_178#1,原有,True,1,174,2025-06-02,170,170,170,0,0,111,4,8.688854326714797,116,0.16401982129025078,-0.04868259913626023,4,0,0,1,5,0,0,0,5,0.03170243919174791
MXC,tb_194_196#0,新增,True,1,194,2025-07-01,181,185,185,0,2,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,0,0,0,0,3,0.09867486418595726
MXC,tb_194_196#1,新增,True,1,194,2025-07-01,183,185,185,0,1,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,0,0,0,0,3,0.09867486418595726
MXC,tb_194_196#2,原有,True,1,194,2025-07-01,185,185,185,0,0,161,3,78.55555555555556,108,0.005066912675586603,-0.14650736548134438,0,0,0,3,0,0,0,0,3,0.09867486418595726
NDLS,tb_90_91#0,新增,True,1,90,2025-01-30,82,87,87,0,2,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,0,0,0,0,2,0.15368943191997908
NDLS,tb_90_91#1,新增,True,1,90,2025-01-30,86,87,87,0,1,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,0,0,0,0,2,0.15368943191997908
NDLS,tb_90_91#2,原有,True,1,90,2025-01-30,87,87,87,0,0,62,4,3.324201961877891,63,0.1797830155681598,-0.3151834322174517,0,0,0,2,0,0,0,0,2,0.15368943191997908
NRSN,tb_163_164#0,新增,False,2,163,2025-05-15,160,166,164,2,3,95,5,6.3054286624880485,101,1.0165944113010352,-0.05375179626009513,2,0,0,0,2,0,2,0,2,0.06854545182433036
NRSN,tb_163_164#1,新增,False,2,163,2025-05-15,161,166,164,2,2,95,5,6.3054286624880485,101,1.0165944113010352,-0.05375179626009513,2,0,0,0,2,0,2,0,2,0.06854545182433036
NRSN,tb_169_173#0,原有,True,2,169,2025-05-23,164,166,164,0,1,95,5,6.3054286624880485,101,0.6976534004364691,-0.0415793049805387,5,0,0,0,5,0,5,0,5,0.07451155624553393
NRSN,tb_169_173#1,原有,True,1,169,2025-05-23,166,166,166,0,0,95,5,6.3054286624880485,101,0.6976534004364691,-0.0415793049805387,5,0,0,0,5,0,5,0,5,0.07451155624553393
NMG,tb_260#0,新增,True,1,260,2025-10-03,253,256,256,0,1,44,3,5.501756627275631,181,1.1565836534449279,-0.18149466222365296,1,0,0,0,1,0,1,0,1,0.05749878115835956
NMG,tb_260#1,原有,True,1,260,2025-10-03,256,256,256,0,0,44,3,5.501756627275631,181,1.1565836534449279,-0.18149466222365296,1,0,0,0,1,0,1,0,1,0.05749878115835956
NAUT,tb_259_266#0,新增,False,1,259,2025-10-02,257,259,259,1,1,93,3,3.4889221670036465,63,1.89361895639074,-0.060089680336677734,8,0,0,0,8,0,8,0,8,0.07945155788414243
NAUT,tb_262_264#0,原有,True,1,262,2025-10-07,259,259,259,0,0,93,3,3.4889221670036465,63,1.8570706919136324,-0.07763858971688502,3,0,0,0,3,0,3,0,3,0.07151047908924249
MPU,tb_202_208#0,新增,True,2,202,2025-07-14,193,198,196,0,3,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,0,5,0,7,0.14963601895642292
MPU,tb_202_208#1,新增,True,2,202,2025-07-14,194,198,196,0,2,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,0,5,0,7,0.14963601895642292
MPU,tb_202_208#2,原有,True,2,202,2025-07-14,196,198,196,0,1,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,0,5,0,7,0.14963601895642292
MPU,tb_202_208#3,原有,True,1,202,2025-07-14,198,198,198,0,0,52,4,53.21295202079886,143,1.035835067470846,-0.4314334525798544,6,1,0,0,7,0,5,0,7,0.14963601895642292
NGXXF,tb_173#0,新增,True,1,173,2025-05-30,167,171,171,0,2,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,0,1,0,1,0.028161177050616194
NGXXF,tb_173#1,新增,True,1,173,2025-05-30,169,171,171,0,1,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,0,1,0,1,0.028161177050616194
NGXXF,tb_173#2,原有,True,1,173,2025-05-30,171,171,171,0,0,121,3,4.4533210640789695,103,0.265529288397113,-0.06824152806822803,1,0,0,0,1,0,1,0,1,0.028161177050616194
NNDM,tb_263_264#0,新增,False,1,263,2025-10-08,261,264,264,2,2,193,3,3.04555123784743,115,0.2163908115181019,-0.17562138239364583,1,1,0,0,2,0,0,0,2,0.04072066427855407
NVX,tb_264#0,新增,False,1,264,2025-10-09,260,265,265,1,2,53,4,44.024479992683915,218,0.7829099136759543,-0.5565819882413937,1,0,0,0,1,0,1,0,1,0.09234109692887207
NVX,tb_264#1,新增,False,1,264,2025-10-09,262,265,265,1,1,53,4,44.024479992683915,218,0.7829099136759543,-0.5565819882413937,1,0,0,0,1,0,1,0,1,0.09234109692887207
NTWK,tb_202_203#0,新增,True,1,202,2025-07-14,193,198,198,0,2,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,0,1,0,2,0.04328652320034058
NTWK,tb_202_203#1,新增,True,1,202,2025-07-14,196,198,198,0,1,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,0,1,0,2,0.04328652320034058
NTWK,tb_202_203#2,原有,True,1,202,2025-07-14,198,198,198,0,0,173,3,5.986917887115354,182,0.24357021708711657,0.010989000192372367,1,0,0,1,2,0,1,0,2,0.04328652320034058
NVA,tb_255_257#0,新增,False,1,255,2025-09-26,249,258,258,1,3,72,4,5.743683913148761,184,4.081355588622675,0.027371470461154956,3,0,0,0,3,0,3,0,3,0.05615036611892267
NVA,tb_255_257#1,新增,False,1,255,2025-09-26,250,258,258,1,2,72,4,5.743683913148761,184,4.081355588622675,0.027371470461154956,3,0,0,0,3,0,3,0,3,0.05615036611892267
NVA,tb_255_257#2,新增,False,1,255,2025-09-26,252,258,258,1,1,72,4,5.743683913148761,184,4.081355588622675,0.027371470461154956,3,0,0,0,3,0,3,0,3,0.05615036611892267
NVA,tb_263#0,原有,True,1,263,2025-10-08,258,258,258,0,0,72,4,5.743683913148761,184,2.457943936592409,-0.08028892198344806,1,0,0,0,1,0,1,0,1,0.0736966468238727
NIU,tb_228_234#0,新增,True,1,228,2025-08-19,223,224,224,0,1,59,3,3.2973754440894356,95,0.22958942633032917,-0.12389044645016556,0,0,0,7,6,1,0,0,7,0.05435807820122211
NIU,tb_228_234#1,原有,True,1,228,2025-08-19,224,224,224,0,0,59,3,3.2973754440894356,95,0.22958942633032917,-0.12389044645016556,0,0,0,7,6,1,0,0,7,0.05435807820122211
NXDT,tb_315_319#0,新增,True,1,315,2025-12-22,310,312,312,0,1,99,3,4.846918947803065,62,0.3331981989598868,-0.14405567064559152,0,0,0,5,2,0,0,0,5,0.08510161616788753
NXDT,tb_315_319#1,原有,True,1,315,2025-12-22,312,312,312,0,0,99,3,4.846918947803065,62,0.3331981989598868,-0.14405567064559152,0,0,0,5,2,0,0,0,5,0.08510161616788753
OBIO,tb_274_285#0,新增,True,2,274,2025-10-23,265,269,267,0,2,87,3,3.698067025798485,87,0.4084661697652752,-0.0935760609277193,6,0,0,6,12,0,1,0,12,0.07393762115821627
OBIO,tb_274_286#0,原有,True,2,274,2025-10-23,267,269,267,0,1,87,3,3.698067025798485,87,0.41050112511158415,-0.08770065489201836,7,0,0,6,13,0,1,0,13,0.07393762115821627
OBIO,tb_274_286#1,原有,True,1,274,2025-10-23,269,269,269,0,0,87,3,3.698067025798485,87,0.41050112511158415,-0.08770065489201836,7,0,0,6,13,0,1,0,13,0.07393762115821627
NKTR,tb_193#0,原有,True,1,193,2025-06-30,189,189,189,0,0,169,6,153.59585183393457,168,0.14938082769186756,-0.18653249482823597,0,0,0,1,0,0,0,0,1,0.1483752503020218
NMAD,tb_203_215#1,原有,True,1,203,2025-07-15,200,200,200,0,0,103,3,159.03344823014717,107,0.553303005641686,-0.2288421862573053,0,0,0,13,1,0,0,0,13,0.20223515315698912
NOV,tb_290#0,原有,True,3,290,2025-11-14,284,287,284,0,2,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,0,0,0,1,0.03219916357882633
NOV,tb_290#1,原有,True,2,290,2025-11-14,286,287,286,0,1,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,0,0,0,1,0.03219916357882633
NOV,tb_290#2,原有,True,1,290,2025-11-14,287,287,287,0,0,65,4,3.673281804888239,158,0.16439056856764767,-0.0903308708508247,1,0,0,0,1,0,0,0,1,0.03219916357882633
NPCE,tb_166_169#0,原有,True,1,166,2025-05-20,162,162,162,0,0,79,3,3.512389763752466,76,-0.01908922361890497,-0.4993853404794037,0,4,0,0,0,4,0,4,4,0.06027316126999392
NXTC,tb_265#0,新增,False,1,265,2025-10-10,261,270,270,1,2,50,5,3.7797250484165734,196,1.3669172248708792,-0.06120301639294423,1,0,0,0,1,0,1,0,1,0.05686039982092769
NXTC,tb_265#1,新增,False,1,265,2025-10-10,263,270,270,1,1,50,5,3.7797250484165734,196,1.3669172248708792,-0.06120301639294423,1,0,0,0,1,0,1,0,1,0.05686039982092769
NYXH,tb_78_79#0,新增,False,1,78,2025-01-13,72,81,81,2,2,52,3,3.0261773386372384,67,0.22788239523064724,-0.009910201379478178,0,0,0,2,2,0,0,0,2,0.05018758746486579
NYXH,tb_86_100#0,新增,True,1,86,2025-01-24,80,81,81,0,1,52,3,3.0261773386372384,67,0.11509734319149742,-0.3554061663716538,0,12,0,3,0,12,0,12,15,0.053183246183758776
NYXH,tb_86_101#0,原有,True,1,86,2025-01-24,81,81,81,0,0,52,3,3.0261773386372384,67,0.11585722663619294,-0.3627516835643766,0,13,0,3,0,13,0,13,16,0.053183246183758776
NVNXF,tb_264#0,新增,False,1,264,2025-10-09,260,265,265,1,1,53,4,17.218644651393706,217,0.7419999837875366,-0.5419999957084656,1,0,0,0,1,0,0,1,1,0.12745409842196226
NVNXF,tb_267_268#0,原有,True,1,267,2025-10-14,265,265,265,0,0,53,4,17.218644651393706,217,-0.033520329036946406,-0.6415213093528198,0,2,0,0,0,2,0,2,2,0.14361573361558982
ONCY,tb_195#0,新增,False,2,195,2025-07-02,193,198,196,2,2,165,6,4.241700944014262,130,0.7088607432578284,-0.025316506313829312,1,0,0,0,1,0,1,0,1,0.1120645376064518
ONCY,tb_201_204#0,原有,True,2,201,2025-07-11,196,198,196,0,1,165,6,4.241700944014262,130,0.19260106316180725,-0.3268506457782361,0,0,0,4,0,2,0,0,4,0.1233107716107561
ONCY,tb_201_204#1,原有,True,1,201,2025-07-11,198,198,198,0,0,165,6,4.241700944014262,130,0.19260106316180725,-0.3268506457782361,0,0,0,4,0,2,0,0,4,0.1233107716107561
ORIO,tb_164_170#0,原有,True,1,164,2025-05-16,161,161,161,0,0,134,4,1774.1134653507556,87,1.8027997539504201,-0.15842827299585988,7,0,0,0,7,0,7,0,7,0.11834609953471523
ORMP,tb_254_255#0,新增,False,1,254,2025-09-25,251,256,256,1,1,229,3,4.800257229713929,140,0.13513997812143297,-0.13097348373748585,0,0,0,2,1,1,0,0,2,0.03204482395154967
ORMP,tb_261_262#0,原有,True,1,261,2025-10-06,256,256,256,0,0,229,3,4.800257229713929,140,0.21302662812768147,-0.15209850597081287,0,0,0,2,0,0,0,0,2,0.055423495061301634
OSCR,tb_159#0,新增,False,1,159,2025-05-09,157,164,164,1,1,137,3,5.8552072755677065,60,0.3313851475179721,-0.20689659785199777,0,1,0,0,0,1,1,0,1,0.04921327970119703
NTLA,tb_253#0,原有,True,4,253,2025-09-24,251,271,251,3,3,41,6,3.573059492538175,242,0.5906531326536255,-0.5382883049781692,1,0,0,0,1,0,1,0,1,0.05719942685456991
NTLA,tb_261_262#0,原有,True,3,261,2025-10-06,258,271,258,2,2,41,6,3.573059492538175,242,0.3787294886181384,-0.6120035691489408,2,0,0,0,2,0,0,2,2,0.07316934128554933
NTLA,tb_267_270#0,原有,True,2,267,2025-10-14,263,271,263,1,1,41,6,3.573059492538175,242,0.13674421869295994,-0.6801020771046982,0,4,0,0,0,4,0,4,4,0.08673181503068172
NTLA,tb_274_275#0,原有,True,1,274,2025-10-23,271,271,271,0,0,41,6,3.573059492538175,242,-0.16375297162729668,-0.6911923855207984,0,2,0,0,0,2,0,2,2,0.08819963427646113
PBK,tb_104_107#0,新增,True,1,104,2025-02-20,91,97,97,0,2,71,3,33.3585,90,0.17106716439449676,-0.5125227656839839,0,4,0,0,0,4,0,4,4,0.13387997480764602
PBK,tb_104_107#1,新增,True,1,104,2025-02-20,93,97,97,0,1,71,3,33.3585,90,0.17106716439449676,-0.5125227656839839,0,4,0,0,0,4,0,4,4,0.13387997480764602
PBK,tb_104_107#2,原有,True,1,104,2025-02-20,97,97,97,0,0,71,3,33.3585,90,0.17106716439449676,-0.5125227656839839,0,4,0,0,0,4,0,4,4,0.13387997480764602
PBK,tb_230_231#0,新增,False,1,230,2025-08-21,223,232,232,1,3,126,4,4.630927483623699,81,0.11430206670382914,-0.3620074155620792,0,2,0,0,0,2,0,2,2,0.07439984251992848
PBK,tb_230_231#1,新增,False,1,230,2025-08-21,224,232,232,1,2,126,4,4.630927483623699,81,0.11430206670382914,-0.3620074155620792,0,2,0,0,0,2,0,2,2,0.07439984251992848
PBK,tb_230_231#2,新增,False,1,230,2025-08-21,227,232,232,1,1,126,4,4.630927483623699,81,0.11430206670382914,-0.3620074155620792,0,2,0,0,0,2,0,2,2,0.07439984251992848
PBK,tb_239_245#0,原有,True,1,239,2025-09-04,232,232,232,0,0,126,4,4.630927483623699,81,0.2514379745342074,-0.22251082352950682,0,0,0,7,0,0,0,0,7,0.10695669886409902
PACB,tb_278#0,新增,False,1,278,2025-10-29,276,280,280,1,1,62,3,3.0201328535271212,204,0.35820897115740125,-0.24378110042866707,0,0,0,1,0,1,0,0,1,0.07930319609763722
OSS,tb_178_180#0,新增,False,1,178,2025-06-06,176,184,184,3,3,79,3,12.520369821495157,79,0.9835516550021367,-0.0175586527342787,3,0,0,0,3,0,3,0,3,0.0711719886432853
OSS,tb_180#0,新增,False,1,180,2025-06-10,178,184,184,2,2,79,3,12.520369821495157,79,0.9814241664318157,0.049535629995625774,1,0,0,0,1,0,1,0,1,0.06742261468972235
OSS,tb_190_191#0,新增,True,1,190,2025-06-25,181,184,184,0,1,79,3,12.520369821495157,79,0.6452877382664863,-0.11051631994734146,2,0,0,0,2,0,2,0,2,0.09814887219365953
OSS,tb_190_191#1,原有,True,1,190,2025-06-25,184,184,184,0,0,79,3,12.520369821495157,79,0.6452877382664863,-0.11051631994734146,2,0,0,0,2,0,2,0,2,0.09814887219365953
PONY,tb_203_208#0,新增,False,2,203,2025-09-23,197,210,204,2,2,145,5,3.4918752552371015,154,0.14494808590206867,-0.4913540589048957,0,6,0,0,0,6,0,6,6,0.05139193241570353
PONY,tb_207_209#0,原有,True,2,207,2025-09-29,204,210,204,1,1,145,5,3.4918752552371015,154,0.09580532154495806,-0.5390318245097069,0,3,0,0,0,3,0,3,3,0.06385022023496056
PONY,tb_214_215#0,原有,True,1,214,2025-10-08,210,210,210,0,0,145,5,3.4918752552371015,154,0.03443530139690776,-0.5408981933084156,0,2,0,0,0,2,0,2,2,0.07381124800492664
OPTT,tb_209#0,原有,True,1,209,2025-07-23,205,205,205,0,0,50,3,6.75518837495908,84,0.011904821881092875,-0.4404761744261865,0,1,0,0,0,1,0,1,1,0.08248294571637815
OMER,tb_271#0,原有,True,1,271,2025-10-20,268,268,268,0,0,49,4,111.58038632734431,163,0.41939394401781493,-0.24363639137961646,0,1,0,0,0,1,1,0,1,0.06117813178028127
OMEX,tb_151_152#0,原有,True,2,151,2025-04-29,148,149,148,0,1,123,4,484.9247856573856,98,0.08296142374246207,-0.4870182461429618,0,0,0,2,0,2,0,0,2,0.21800765338610054
OMEX,tb_151_152#1,原有,True,1,151,2025-04-29,149,149,149,0,0,123,4,484.9247856573856,98,0.08296142374246207,-0.4870182461429618,0,0,0,2,0,2,0,0,2,0.21800765338610054
PCSA,tb_268#0,新增,True,1,268,2025-10-15,261,262,262,0,1,90,5,38.74619819704667,63,0.058536622582412434,-0.42926830198706645,0,1,0,0,0,1,0,1,1,0.10615856473038837
PCSA,tb_268#1,原有,True,1,268,2025-10-15,262,262,262,0,0,90,5,38.74619819704667,63,0.058536622582412434,-0.42926830198706645,0,1,0,0,0,1,0,1,1,0.10615856473038837
PATH,tb_266#0,新增,True,1,266,2025-10-13,263,264,264,0,1,114,4,6.087619339380462,208,0.15752630449742577,-0.2791715296268896,0,1,0,0,0,1,0,1,1,0.04892467877957018
PATH,tb_266#1,原有,True,1,266,2025-10-13,264,264,264,0,0,114,4,6.087619339380462,208,0.15752630449742577,-0.2791715296268896,0,1,0,0,0,1,0,1,1,0.04892467877957018
PAYS,tb_160#0,新增,False,1,160,2025-05-12,158,171,171,3,3,135,9,5.325170742526142,152,1.9050845953555902,-0.016949136104436047,1,0,0,0,1,0,1,0,1,0.05534425112857948
PAYS,tb_165#0,新增,False,1,165,2025-05-19,162,171,171,1,2,135,9,5.325170742526142,152,1.3608813841991148,-0.08815431448289701,1,0,0,0,1,0,1,0,1,0.06608717533962896
